symbol,price,dollarvolume,high,high52,daysgap,change,open,close,averagevolume,changefromopen,volume,low,low52,relativevolume,beta,marketcap,peratio,pfcfratio,evsales,evebit,earningsyield,ptbvratio,peratio10y,enterprisevalue,psratio,pocfratio,evearnings,evfcf,fcfyield,peratio3y,peforward,pbratio,pegratio,evebitda,priceebitda,fcfevyield,peratio5y,rsi,atr,ma20,ma200,ma150ch,rsiweekly,sharperatio,ma50,ma20ch,ma200ch,rsimonthly,sortinoratio,ma50ch,ma150,ma50vs200,n,exchange,employeeschange,lastreportdate,isin,industry,country,employeeschangepercent,fiscalyearend,website,sector,employees,founded,isprimarylisting,earningsdate,lastearningsdate,nextearningsdate,low52ch,alltimehighchange,alltimelowchange,high52ch,alltimehighdate,alltimelowdate,alltimehigh,alltimelow,ch1w,ch6m,ch3y,ch15y,ch1m,chytd,ch5y,ch20y,ch3m,ch10y,ch1y,tr1w,tr6m,tr3y,tr15y,tr1m,trytd,tr5y,tr20y,tr3m,tr1y,tr10y,cagr1y,cagr10y,cagr3y,cagr15y,cagr5y,cagr20y,dividendyield,dividendgrowth,divcagr5,payoutfrequency,exdivdate,dps,dividendgrowthyears,divcagr10,buybackyield,paymentdate,lastdividend,divcagr3,payoutratio,totalreturn,sharesout,sharesqoq,float,sharesinsiders,sharesyoy,sharesinstitutions,revenue,revenuegrowth3y,revenuegrowthquarters,revenuegrowth,revenuegrowth5y,revenuegrowthq,revenuegrowthyears,netincome,netincomegrowth3y,netincomegrowthquarters,netincomegrowth,netincomegrowth5y,netincomegrowthq,netincomegrowthyears,eps,epsgrowth3y,epsgrowthquarters,epsgrowth,epsgrowth5y,epsgrowthq,epsgrowthyears,grossprofit,grossprofitgrowth3y,operatingincomegrowth,operatingincomegrowth5y,grossprofitgrowth,grossprofitgrowth5y,operatingincomegrowth_view_8,operatingincomegrowth5y_view_8,grossprofitgrowth_view_8,grossprofitgrowth5y_view_8,operatingincomegrowthq,ebit,grossprofitgrowthq,operatingincome,operatingincomegrowth3y,ebitda,grossmargin,profitmargin,ebitmargin,operatingmargin,fcfmargin,pretaxmargin,ebitdamargin,operatingcf,netcf,adjustedfcf,ocfgrowth,fcfgrowthq,ocfgrowth5y,investingcf,capex,fcfpershare,fcfgrowth3y,ocfgrowthq,ocfgrowth10y,financingcf,fcf,fcfgrowth,fcfgrowth5y,ocfgrowth3y,sharebasedcomp,rndbyrevenue,sbcbyrevenue,researchanddevelopment,total_assets,total_liabilities,total_equity,working_capital_view10,net_working_capital,total_cash,total_debt,net_cash,tangible_book_value,debtgrowthqoq,netcashgrowth,debtgrowth3y,debtgrowth,debtgrowth5y,netcashbymarketcap,bvpershare,tangiblebookvaluepershare,currentratio,debtebitda,quickratio,debtfcf,debtequity,interestcoverage,shortratio,roe,roce,roic5y,roa,roe5y,revperemployee,roic,roa5y,profitperemployee,lastsplittype,lastsplitdate,incometax,taxrate,taxbyrevenue,ffo,pffo,lynchfairvalue,grahamupside,grahamnumber,lynchupside,assetturnover,fscore,inventoryturnover,zscore,asset_turnover,capex_intensity,fcf_margin_calc,fcf_margin,debt_to_assets,data_date,last_updated
LHCL.N0000,None,1460000.0,None,None,2.75,None,None,None,None,-2.23,None,None,None,60.54,-0.47,24500000000.0,14.62,16.87,1.08,8.46,6.84,1.65,15.44,15000000000.0,1.76,9.75,8.95,10.33,5.93,17.30,None,1.63,None,5.82,9.86,9.68,13.95,57.70,4.65,105.69,92.17,13.17,62.82,0.96,105.25,3.13,18.26,62.74,1.88,3.57,96.31,50over200,The Lanka Hospitals Corporation PLC,Colombo Stock Exchange,-17,Sep 30 2025,None,Hospitals,Sri Lanka,-0.79,December,lankahospitals.com,None,2146,1997,True,Feb 27 2026,Nov 12 2025,Feb 27 2026,52.08,-21.58,1699.57,-4.78,Mar 23 2023,Apr 9 2004,139.00,6.06,4.81,26.16,5.06,186.84,3.81,2.83,144.94,384.44,4.06,96.75,41.74,4.81,28.57,11.84,320.12,3.81,4.79,184.80,659.87,6.04,47.11,160.05,47.15,10.03,3.80,10.04,23.29,10.67,1.83,None,36.08,Annual,Jan 6 2026,2.00,None,5.76,0.12,Jan 26 2026,2.00,None,20.03,1.95,223730000.0,-0.33,18450000.0,1.95,-0.12,56.32,13930000000.0,9.69,None,2.27,14.93,6.74,None,1680000000.0,-23.75,None,12.97,41.74,58.99,None,7.49,-23.73,None,13.16,41.80,58.97,None,6140000000.0,8.81,9.72,46.78,10.28,15.91,9.72,46.78,10.28,15.91,17.26,1770000000.0,10.95,1770000000.0,6.76,2480000000.0,44.10,12.03,12.73,12.73,10.42,17.18,17.84,2510000000.0,-1340000000.0,1450000000.0,29.22,None,30.94,-3420000000.0,-1060000000.0,6.49,12.95,34.74,7.45,-427740000.0,1450000000.0,54.39,80.83,20.59,,None,None,None,19760000000.0,4710000000.0,15050000000.0,9590000000.0,-67740000.0,10160000000.0,661970000.0,9490000000.0,14830000000.0,-13.4,24.23,-5.7,-34.19,5.3,38.75,67.25,66.28,4.4,0.26,4.05,0.46,0.04,31.65,None,11.75,10.47,20.96,5.87,16.77,6490000.0,22.12,5.66,780810.0,None,None,718110000.0,30.00,5.15,None,None,187.19,-2.80,106.44,70.95,0.74,6,7.91,4.64,0.7049595141700404,-7.609475951184494,10.4091888011486,10.4091888011486,3.350050607287449,2026-02-13,2026-02-13T18:03:31.328654
LHL.N0000,None,44190.0,None,None,-1.23,None,None,None,None,0.25,None,None,None,24.35,0.03,3690000000.0,17.15,13.15,2.77,12.40,5.84,1.18,None,4080000000.0,2.51,10.32,18.93,14.52,7.61,14.00,None,1.18,None,9.33,8.45,6.89,None,45.61,2.44,81.23,78.27,-2.61,50.24,0.85,81.08,-0.28,3.49,68.04,1.53,-0.10,83.17,50over200,The Lighthouse Hotel PLC,Colombo Stock Exchange,22,Sep 30 2025,None,Hotels and Motels,Sri Lanka,8.37,March,jetwinghotels.com,None,285,1994,True,Oct 31 2025,Oct 31 2025,None,48.24,-17.35,3150.40,-18.16,Sep 9 2025,Dec 4 1998,98.00,2.49,-2.29,-9.60,185.21,28.57,-3.46,-1.22,159.62,47.27,-5.48,39.66,30.65,-2.29,-9.60,219.86,97.81,-3.46,-1.22,191.15,141.88,-5.48,36.59,81.06,36.62,6.12,47.33,4.65,23.83,4.52,3.70,None,None,None,None,3.00,None,1.84,-0.24,Jul 21 2025,3.00,None,64.09,3.44,46000000.0,0.32,14000000.0,8.92,0.24,26.96,1470000000.0,33.38,None,2.55,29.15,4.58,None,215320000.0,None,None,-3.80,None,-20.10,None,4.68,None,None,-4.03,None,-19.75,None,1170000000.0,37.42,-3.37,None,3.57,29.33,-3.37,None,3.57,29.33,-10.04,328580000.0,2.87,328580000.0,95.79,436790000.0,79.57,14.64,22.33,22.33,19.08,23.19,29.69,357380000.0,-250640000.0,280640000.0,19.85,-28.91,59.29,-413760000.0,-76740000.0,6.10,36.23,-56.76,5.26,-194250000.0,280640000.0,13.67,79.46,42.90,,None,None,None,4490000000.0,1350000000.0,3140000000.0,-466520000.0,-94860000.0,8700000.0,394530000.0,-385840000.0,3140000000.0,44.2,,-2.87,93.27,3.18,-10.46,68.21,68.2,0.24,0.9,0.17,1.41,0.13,16.39,None,7.20,8.49,1.51,4.97,0.16,5160000.0,6.03,1.29,755500.0,None,None,125820000.0,36.88,8.55,None,None,None,4.59,84.72,None,0.36,6,8.20,2.24,0.3273942093541203,-5.220408163265306,19.091156462585033,19.091156462585033,8.786859688195992,2026-02-13,2026-02-13T18:03:31.328654
LIOC.N0000,None,5610000.0,None,None,0.53,None,None,None,None,-0.35,None,None,None,13.02,-0.03,74940000000.0,7.38,8.34,0.16,5.39,13.55,0.86,30.39,44620000000.0,0.28,7.60,4.39,4.96,12.00,4.73,None,0.86,None,5.00,8.44,20.15,5.50,58.65,2.67,140.40,133.01,5.84,60.61,0.70,134.00,0.43,6.01,57.28,1.76,5.22,133.22,50over200,Lanka IOC PLC,Colombo Stock Exchange,-11,Dec 31 2025,None,Petroleum Bulk Stations and Terminals,Sri Lanka,-6.71,March,lankaioc.com,None,153,2002,True,Apr 20 2026,Jan 14 2026,Apr 20 2026,16.74,-52.36,984.62,-5.68,Sep 22 2022,May 12 2020,296.00,13.00,0.36,6.02,-25.89,687.71,2.55,9.30,552.78,344.09,5.03,343.40,7.22,0.36,6.02,-17.36,1112.80,2.55,9.30,657.03,583.75,5.03,11.29,511.63,11.29,19.85,-6.16,18.10,49.92,10.09,3.55,None,42.53,Annual,Jun 20 2025,5.00,None,14.87,-0.01,Jul 9 2025,5.00,7.72,25.98,3.54,532470000.0,-0.09,102140000.0,3.24,0.01,5.18,271610000000.0,3.89,None,-4.46,31.81,14.66,None,10160000000.0,-33.08,None,-14.25,None,1.44,None,19.08,-33.09,None,-14.26,None,1.51,None,19980000000.0,-25.75,-12.58,None,-5.81,58.07,-12.58,None,-5.81,58.07,-6.61,8270000000.0,-9.66,8270000000.0,-41.18,8880000000.0,7.35,3.74,3.05,3.05,3.31,4.70,3.27,9860000000.0,-3970000000.0,8990000000.0,6.30,-24.19,None,-12610000000.0,-868850000.0,16.89,-21.40,-26.29,28.31,-1220000000.0,8990000000.0,8.43,None,-19.36,,None,None,None,117400000000.0,29920000000.0,87480000000.0,48890000000.0,18130000000.0,35800000000.0,5470000000.0,30330000000.0,86810000000.0,22.85,-33.49,-19.75,52.67,-20.69,40.46,164.3,163.03,2.66,0.61,1.78,0.61,0.06,17.30,None,12.19,9.40,35.19,4.70,29.88,1780000000.0,12.16,11.50,66390000.0,None,None,2610000000.0,20.45,0.96,None,None,95.39,88.01,265.57,-32.47,2.47,3,8.76,5.38,2.313543441226576,-0.3198888111630647,3.3098928610875893,3.3098928610875893,4.6592844974446335,2026-02-13,2026-02-13T18:03:31.328654
LION.N0000,None,100620.0,None,None,0.18,None,None,None,None,-0.18,None,None,None,2.53,0.07,143740000000.0,13.83,12.93,2.02,7.13,7.23,3.89,222.33,127240000000.0,2.28,10.44,12.24,11.45,7.73,9.48,None,3.81,None,6.11,6.92,8.74,11.34,67.11,23.63,1786.54,1525.31,13.20,67.71,1.28,1708.83,0.57,17.80,82.73,2.64,5.15,1587.21,50over200,Lion Brewery (Ceylon) PLC,Colombo Stock Exchange,24,Sep 30 2025,None,Malt Beverages,Sri Lanka,7.12,March,lionbeer.com,None,361,1849,True,Feb 13 2026,Nov 13 2025,Feb 13 2026,70.79,-5.43,40902.97,-5.43,Oct 21 2025,Jun 6 2001,1900.00,4.38,0.07,27.43,199.46,757.23,3.83,6.08,208.46,2542.28,3.40,244.34,39.88,0.07,28.74,242.34,1096.36,3.83,6.08,287.21,4754.35,4.46,44.45,353.29,44.49,16.31,50.70,17.99,31.10,21.43,2.54,53.36,25.98,Semi-Annual,Nov 19 2025,45.70,1,31.30,-0.01,Dec 9 2025,17.00,2.94,35.32,2.53,80000000.0,0.02,8250000.0,0.49,0.01,8.53,62930000000.0,12.53,None,-5.68,31.42,10.77,None,10400000000.0,17.89,None,18.53,35.69,27.07,None,129.95,17.89,None,18.52,35.69,27.08,None,30920000000.0,20.57,17.31,30.53,13.08,27.41,17.31,30.53,13.08,27.41,34.08,17860000000.0,24.99,17860000000.0,18.62,20780000000.0,49.13,16.52,28.38,28.38,17.66,27.97,33.03,13770000000.0,5570000000.0,11120000000.0,-21.72,21.27,26.23,-4260000000.0,-2650000000.0,138.94,42.94,-1.20,10.35,-3930000000.0,11120000000.0,-2.75,33.89,29.06,,None,None,None,66750000000.0,29060000000.0,37690000000.0,16239999999.999998,-2690000000.0,21960000000.0,5450000000.0,16500000000.0,36970000000.0,-28.1,58.39,-6.76,13.16,-9.48,11.48,471.09,462.13,1.85,0.26,1.40,0.49,0.14,12.73,None,30.15,37.49,35.90,18.08,26.28,174320000.0,46.89,14.44,28800000.0,None,None,7210000000.0,40.94,11.45,None,None,3248.64,-34.68,1173.61,80.81,1.02,6,4.19,4.90,0.9427715355805243,-4.211028126489751,17.67042745908152,17.67042745908152,8.164794007490636,2026-02-13,2026-02-13T18:03:31.328654
LITE.N0000,None,742320.0,None,None,-0.93,None,None,None,None,-2.83,None,None,None,125.10,0.18,3410000000.0,12.38,17.18,1.00,8.38,8.10,2.58,15.11,3790000000.0,0.90,15.23,13.73,19.11,5.82,9.03,None,2.56,None,7.28,6.70,5.23,9.62,38.84,2.06,54.38,44.68,4.51,51.50,1.34,55.19,-5.30,15.26,74.02,2.71,-6.68,49.28,50over200,Laxapana PLC,Colombo Stock Exchange,8,Sep 30 2025,None,Miscellaneous Electrical Machinery Equipment and Supplies,Sri Lanka,14.81,March,laxapana.com,None,62,1956,True,Feb 13 2026,Feb 13 2026,Feb 13 2026,92.88,-24.26,26905.77,-24.26,Nov 13 2025,Jul 13 2001,68.00,0.19,-3.56,58.95,284.33,415.00,-8.04,-6.36,270.50,488.57,-3.74,551.90,92.16,-3.56,61.44,381.62,1021.96,-8.04,-6.36,449.92,1373.22,-3.74,104.78,1210.46,104.88,29.34,68.86,17.49,40.63,14.40,2.80,None,2.38,Annual,Nov 3 2025,1.50,2,15.13,-0.77,Nov 21 2025,0.75,4.00,35.94,2.04,66220000.0,-0.55,3760000.0,13.13,0.77,1.09,3800000000.0,54.65,None,84.03,41.41,25.88,None,276400000.0,14.52,None,-0.70,35.91,196.94,None,4.16,13.90,None,-1.45,22.13,196.00,None,1030000000.0,43.84,415.46,41.07,100.89,39.85,415.46,41.07,100.89,39.85,162.67,452510000.0,51.40,452510000.0,18.84,509140000.0,27.24,7.28,11.92,11.92,5.23,10.66,13.41,223900000.0,143970000.0,198560000.0,-7.42,309.99,9.80,-64300000.0,-25350000.0,3.00,15.57,301.53,None,-15640000.0,198560000.0,-12.90,7.20,6.53,,None,None,None,2860000000.0,1530000000.0,1330000000.0,628520000.0,848680000.0,276430000.0,649870000.0,-373440000.0,1320000000.0,-25.3,,68.82,19.53,,-10.95,19.93,19.93,1.52,1.25,0.89,3.27,0.49,6.28,None,22.14,27.39,14.60,10.51,18.36,61220000.0,16.94,8.38,4460000.0,None,None,128330000.00000001,31.71,3.38,None,None,103.97,-16.15,43.18,101.87,1.41,7,3.51,3.29,1.3286713286713288,-0.6671052631578948,5.225263157894737,5.225263157894737,22.722727272727273,2026-02-13,2026-02-13T18:03:31.328654
LLUB.N0000,None,4130000.0,None,None,None,None,None,None,None,0.64,None,None,None,17.46,0.30,47160000000.0,11.59,12.17,1.82,7.79,8.63,5.19,8.57,43970000000.0,1.96,11.40,10.81,11.34,8.22,7.63,10.47,5.19,None,7.41,8.10,8.82,7.45,63.25,2.86,193.28,173.36,9.23,71.13,1.68,187.12,1.67,13.35,75.22,2.93,5.01,179.90,50over200,Chevron Lubricants Lanka PLC,Colombo Stock Exchange,-1,Sep 30 2025,None,Miscellaneous Products Of Petroleum And Coal,Sri Lanka,-1.35,December,chevron.lk,None,73,1992,True,Feb 26 2026,Oct 30 2025,Feb 26 2026,54.19,-14.57,110541.89,-0.13,Jan 13 2015,Apr 4 1997,230.00,0.18,0.64,14.24,87.14,132.54,3.56,6.79,90.32,1118.61,6.36,30.26,27.60,0.64,17.37,154.14,755.76,3.56,6.79,214.21,7845.16,6.36,41.76,258.14,41.80,13.61,36.46,15.39,25.74,24.45,8.59,None,16.27,Semi-Annual,Nov 11 2025,17.00,2,3.54,0.06,Nov 28 2025,5.00,34.42,70.78,8.64,240000000.0,-0.13,70880000.0,4.21,-0.06,6.04,24100000000.0,-0.50,None,0.97,15.88,6.77,None,4070000000.0000005,-0.62,None,3.75,13.28,5.38,None,16.95,-0.63,None,3.81,13.28,5.35,None,8520000000.0,-5.81,5.61,13.58,4.19,13.46,5.61,13.58,4.19,13.46,5.10,5640000000.0,5.99,5640000000.0,-9.49,5820000000.0,35.36,16.88,23.41,23.41,16.09,24.12,24.16,4139999999.9999995,897180000.0,3880000000.0,-31.27,-31.75,5.57,-280510000.0,-259440000.0,16.15,-11.10,-30.96,2.01,-2960000000.0,3880000000.0,-33.93,4.62,-9.37,,None,None,None,14000000000.0,4900000000.0,9090000000.0,8010000000.0,4330000000.0,3760000000.0,566230000.0,3190000000.0,9090000000.0,-1.94,41.6,16.28,-6.7,8.24,6.77,37.88,37.88,3.06,0.1,1.74,0.15,0.06,62.27,None,47.84,55.84,137.81,26.01,60.02,330100000.0,64.83,29.11,55740000.0,Forward,Jun 13 2016,1740000000.0,29.99,7.23,None,None,225.08,-38.82,120.22,14.54,1.78,6,3.05,9.03,1.7214285714285715,-1.0765145228215767,16.099585062240664,16.099585062240664,4.0445,2026-02-13,2026-02-13T18:03:31.328654
LMF.N0000,None,56880000.0,None,None,2.43,None,None,None,None,-0.36,None,None,None,93.65,0.52,33600000000.0,18.69,78.50,1.83,46.68,5.36,0.89,151.97,37970000000.0,1.62,49.32,21.08,88.71,1.27,9.28,None,0.89,None,33.50,30.50,1.13,7.90,82.48,2.39,71.25,60.14,29.31,75.81,1.63,68.83,15.51,36.86,87.20,3.00,19.56,63.65,50over200,Lanka Milk Foods (CWE) PLC,Colombo Stock Exchange,15,Sep 30 2025,None,Dairy Products,Sri Lanka,2.29,March,lmfgroup.lk,None,671,1981,True,Feb 13 2026,Feb 13 2026,Feb 13 2026,121.05,-0.59,86349.58,None,Feb 13 2026,Jun 2 1998,84.50,0.10,17.91,48.29,517.64,549.57,16.57,21.39,379.19,3439.79,10.17,551.11,84.53,19.62,50.44,574.41,761.93,18.27,23.15,468.60,5468.10,11.78,89.78,736.65,89.87,23.66,88.91,15.44,41.57,22.26,1.22,58.73,14.87,Annual,Feb 6 2026,1.00,None,23.11,-0.23,Feb 25 2026,1.00,10.06,13.99,1.07,399980000.0,-0.17,85990000.0,4.92,0.23,3.44,20730000000.0,19.62,None,27.20,23.26,24.23,None,1800000000.0,10.35,None,20.77,26.90,160.80,None,4.49,10.29,None,20.40,26.69,158.97,None,3550000000.0,19.37,150.47,58.19,55.41,30.46,150.47,58.19,55.41,30.46,44.07,813400000.0,112.66,813400000.0,12.99,1100000000.0,17.14,8.69,3.92,3.92,2.06,12.23,5.31,681300000.0,-520000000.0,428000000.0,1090.15,None,71.51,1730000000.0,-253300000.0,1.07,None,None,8.92,-2930000000.0,428000000.0,None,None,None,,None,None,None,45250000000.0,7640000000.0,37610000000.0,3290000000.0,5190000000.0,672420000.0,5040000000.0,-4370000000.0,37610000000.0,-14.41,,0.42,-22.99,18.14,-13.01,94.03,94.03,1.81,4.45,0.64,11.79,0.13,1.54,None,6.07,1.98,1.54,1.34,8.47,30890000.0,1.44,1.02,2680000.0,Forward,Jan 8 2024,733850000.0,28.95,3.54,None,None,112.36,16.09,97.51,33.77,0.55,7,3.70,2.32,0.45812154696132595,-1.221900627110468,2.0646406174626146,2.0646406174626146,11.138121546961326,2026-02-13,2026-02-13T18:03:31.328654
LOFC.N0000,None,5440000.0,None,None,None,None,None,None,None,-1.69,None,None,None,44.04,0.31,171450000000.0,6.13,None,None,None,18.06,1.20,6.53,,3.11,None,None,None,-25.98,8.59,None,1.20,None,None,None,None,7.81,41.99,0.23,5.98,5.99,-1.19,45.90,-0.46,5.88,-1.26,-1.50,47.60,-0.53,0.27,5.97,50under200,LOLC Finance PLC,Colombo Stock Exchange,-5,Sep 30 2025,None,Personal Credit Institutions,Sri Lanka,-0.10,March,lolcfinance.com,None,5053,2001,True,Feb 12 2026,Feb 12 2026,None,7.41,-85.21,210.53,-19.44,Nov 17 2021,Mar 14 2017,39.90,1.90,None,-1.67,-3.28,None,-4.84,3.51,-9.23,None,-6.35,84.38,-7.81,None,-1.67,-3.28,None,-4.84,3.51,-9.23,None,-6.35,-7.81,84.38,-7.82,6.31,-1.10,None,-1.92,None,None,None,None,None,None,0,None,None,0.88,None,0,None,None,0.88,29560000000.0,-6.51,764980000.0,0.65,-0.88,0.03,55060000000.0,31.39,None,25.27,52.40,20.56,None,30960000000.0,22.30,None,28.30,59.19,106.11,None,0.95,-12.42,None,29.44,12.51,123.08,None,55060000000.0,None,54.96,119.59,None,None,54.96,119.59,None,None,105.21,,None,28120000000.0,33.76,,100.00,56.23,None,51.08,None,56.23,None,-36120000000.0,-4160000000.0,-44550000000.0,None,None,None,21240000000.0,-8430000000.0,-1.51,None,None,None,10720000000.0,-44550000000.0,None,None,None,,None,None,None,466260000000.0,323830000000.0,142430000000.0,130660000000.0,,23020000000.0,58270000000.0,-35250000000.0,142370000000.0,48.81,,10.31,145.55,9.47,-20.56,4.82,4.82,1.53,,1.51,-1.31,0.41,None,None,22.69,None,9.18,7.21,19.17,10900000.0,14.26,5.22,6130000.0,None,None,,None,None,None,None,23.65,74.62,10.13,307.84,0.13,4,None,None,0.11808862008321537,-15.31057028695968,-80.91173265528514,-80.91173265528514,12.497319092351907,2026-02-13,2026-02-13T18:03:31.328654
LOLC.N0000,None,17410000.0,None,None,-0.21,None,None,None,None,0.13,None,None,None,10.85,0.96,278350000000.0,7.51,None,None,None,9.94,0.79,6.28,,1.28,None,None,None,-17.66,9.25,None,0.44,None,None,None,None,8.58,48.92,11.67,591.41,570.04,3.95,53.85,-0.97,572.23,-0.87,2.84,55.27,-1.25,2.45,563.98,50over200,LOLC Holdings PLC,Colombo Stock Exchange,323,Sep 30 2025,None,Short-Term Business Credit Institutions Except Agricultural,Sri Lanka,3.63,March,lolc.com,None,9221,1980,True,Feb 13 2026,Feb 13 2026,Feb 13 2026,10.52,-60.63,179236.19,-16.32,Jan 5 2022,May 8 2000,1489.00,0.33,-2.37,6.59,46.56,325.44,2.00,4.69,47.48,5633.50,5.58,651.60,-11.17,-2.37,6.59,46.56,329.58,2.00,4.69,47.48,6163.52,5.58,-11.17,651.60,-11.18,22.35,13.59,10.21,8.08,22.98,None,None,None,None,None,0,None,None,0.01,None,0.50,None,None,0.01,475200000.0,0.02,47070000.0,55.22,-0.01,4.70,217180000000.0,11.43,None,51.95,21.09,52.42,None,27670000000.0,-25.61,None,-55.19,6.38,-73.31,None,58.24,-25.61,None,-55.18,6.38,-73.30,None,112260000000.0,None,None,None,None,None,None,None,None,None,None,,None,-17210000000.0,None,,51.69,12.74,None,-7.92,None,14.89,None,-22420000000.0,-2590000000.0,-49160000000.0,None,None,None,30020000000.0,-26730000000.0,-103.45,None,None,None,-10180000000.0,-49160000000.0,None,None,None,,None,None,None,2130000000000.0,1500000000000.0,631660000000.0,441560000000.0,,137360000000.00002,653110000000.0,-515740000000.0,352950000000.0,-2.18,,4.42,4.62,17.52,-185.29,764.32,742.74,1.56,,1.49,-13.29,1.03,None,None,5.40,None,1.22,1.57,13.46,23550000.0,-1.31,3.44,3000000.0,Forward,Nov 22 2010,652170000.0,2.02,0.30,None,None,371.51,70.85,1000.77,-36.57,0.11,3,None,None,0.101962441314554,-12.307763145777697,-22.635601804954415,-22.635601804954415,30.66244131455399,2026-02-13,2026-02-13T18:03:31.328654
LPL.N0000,None,37980.0,None,None,-0.71,None,None,None,None,0.72,None,None,None,5.35,-0.03,5200000000.0,None,None,8.13,31.27,-1.01,2.31,None,6820000000.0,6.20,None,-129.22,-41.72,-3.14,None,None,2.31,None,14.32,11.14,-2.40,None,51.35,0.46,13.86,13.28,-0.09,50.36,0.30,14.03,1.05,5.42,59.94,0.84,-0.20,14.01,50over200,LAUGFS Power PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Electric Services,Sri Lanka,None,March,laugfs.lk,None,41,2006,True,Feb 13 2026,Nov 10 2025,Feb 13 2026,40.00,-43.32,677.78,-43.32,Sep 9 2025,May 12 2020,24.70,1.80,2.19,22.81,62.79,None,0.72,None,44.33,None,-11.95,None,18.64,2.19,22.81,62.79,None,0.72,None,44.33,None,-11.95,18.64,None,18.66,None,17.63,None,7.62,None,None,None,None,None,None,0,None,None,3.39,None,0,None,None,3.39,387000000.0,2.46,114150000.0,5.30,-3.39,25.30,839320000.0,-6.21,None,-36.58,-3.58,-47.52,None,-52780000.0,None,None,None,None,-92.00,None,-0.14,None,None,None,None,-92.00,None,480600000.0,None,None,None,None,None,None,None,None,None,None,218060000.0,None,218060000.0,None,467390000.0,57.26,-6.29,25.98,25.98,None,1.38,55.69,-34390000.0,-418140000.0,-163480000.0,None,1357.68,None,-107540000.0,-129090000.0,-0.42,None,662.18,None,-276220000.0,-163480000.0,None,None,None,,None,None,None,4190000000.0000005,1940000000.0,2250000000.0,509400000.0,845650000.0,84080000.0,1700000000.0,-1610000000.0,2250000000.0,-3.2,,-11.68,-12.44,-11.45,-31.03,5.82,5.82,1.89,3.57,1.88,-10.39,0.75,1.21,None,-2.31,6.03,None,3.17,-3.81,20470000.0,3.32,6.86,-1290000.0,None,None,64360000.0,555.77,7.67,None,None,None,None,None,None,0.20,2,2516.05,None,0.20031503579952264,-15.380307868274318,-19.477672401467856,-19.477672401467856,40.57279236276849,2026-02-13,2026-02-13T18:03:31.328654
LPL.X0000,None,80760.0,None,None,None,None,None,None,None,-1.00,None,None,None,17.72,None,5200000000.0,None,None,8.13,31.27,-1.01,2.31,None,6820000000.0,6.20,None,-129.22,-41.72,-3.14,None,None,2.31,None,14.32,11.14,-2.40,None,44.04,0.37,10.01,9.83,-3.11,47.16,0.40,10.20,-0.05,1.76,56.61,1.05,-1.94,10.32,50over200,LAUGFS Power PLC,Colombo Stock Exchange,None,Sep 30 2025,None,Electric Services,Sri Lanka,None,March,laugfs.lk,None,41,2006,False,Feb 13 2026,Feb 13 2026,Feb 13 2026,39.44,-43.50,525.00,-44.07,Sep 9 2025,Mar 20 2020,17.70,1.60,-0.99,19.05,44.93,None,2.04,None,42.86,None,-16.67,None,11.11,-0.99,19.05,44.93,None,2.04,None,42.86,None,-16.67,11.11,None,11.12,None,13.16,None,7.40,None,None,None,None,None,None,0,None,None,3.39,None,0,None,None,3.39,,2.46,114150000.0,5.30,-3.39,25.30,839320000.0,-6.21,None,-36.58,-3.58,-47.52,None,-52780000.0,None,None,None,None,-92.00,None,-0.14,None,None,None,None,-92.00,None,480600000.0,None,None,None,None,None,None,None,None,None,None,218060000.0,None,218060000.0,None,467390000.0,57.26,-6.29,25.98,25.98,None,1.38,55.69,-34390000.0,-418140000.0,-163480000.0,None,1357.68,None,-107540000.0,-129090000.0,None,None,662.18,None,-276220000.0,-163480000.0,None,None,None,,None,None,None,4190000000.0000005,1940000000.0,2250000000.0,509400000.0,845650000.0,84080000.0,1700000000.0,-1610000000.0,2250000000.0,-3.2,,-11.68,-12.44,-11.45,-31.03,5.82,5.82,1.89,3.57,1.88,-10.39,0.75,1.21,None,-2.31,6.03,None,3.17,-3.81,20470000.0,3.32,6.86,-1290000.0,None,None,64360000.0,555.77,7.67,None,None,None,None,None,None,0.20,2,2516.05,None,0.20031503579952264,-15.380307868274318,-19.477672401467856,-19.477672401467856,40.57279236276849,2026-02-13,2026-02-13T18:03:31.328654
